host_is_superhost,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,number_of_reviews,review_scores_rating,z_score
True,True,1086 XZ,52.360346219544354,4.977018917310909,t,Apartment,Entire home/apt,4,1.0,3.0,3.0,100.0,700.0,100.0,100.0,7,91.0,0.39175334644891757
True,True,1018,52.36370403410246,4.920409468250307,f,Apartment,Private room,2,1.0,1.0,2.0,150.0,1050.0,150.0,150.0,17,99.0,0.016113373782002467
True,True,1018,52.3677171276706,4.9108144358895425,t,Apartment,Entire home/apt,4,1.0,2.0,4.0,150.0,1050.0,150.0,150.0,2,100.0,0.016113373782002467
True,True,1092 GM,52.35408230524087,4.924854244897722,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,199.0,1393.0,199.0,199.0,9,96.0,0.4158227596083041
True,True,1015 GR,52.378445070336895,4.87953121262529,t,Townhouse,Private room,4,1.0,2.0,3.0,250.0,1750.0,250.0,250.0,31,94.0,0.8318468142438425
True,True,1018 AS,52.369509976886846,4.92037034619834,f,Apartment,Private room,2,1.0,1.0,2.0,105.0,735.0,105.0,105.0,51,91.0,0.3509666744258256
True,True,1073 EN,52.3554418225244,4.900319675215762,t,Apartment,Entire home/apt,4,1.0,2.0,1.0,145.0,1015.0,145.0,145.0,19,98.0,0.024673298241089534
True,True,1095,52.36016809479723,4.940742569370232,t,Apartment,Entire home/apt,4,1.5,1.0,2.0,120.0,840.0,120.0,120.0,12,97.0,0.22860665835654956
True,True,1074,52.35525552821867,4.901770673643083,t,Apartment,Entire home/apt,4,1.0,3.0,4.0,196.0,1372.0,196.0,196.0,16,95.0,0.3913507563944489
True,True,1093 CN,52.363902485381146,4.926408499050637,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,12,98.0,0.22860665835654956
True,True,1054 WV,52.36124277333295,4.8579062494529035,t,Apartment,Entire home/apt,2,1.5,1.0,1.0,110.0,770.0,110.0,110.0,32,98.0,0.3101800024027336
True,True,1054,52.36036818821815,4.862615459710961,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,5,100.0,0.22860665835654956
True,True,1055 AR,52.375292685538966,4.850106736234351,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,29,91.0,0.39175334644891757
True,True,1074 xn,52.34966909161764,4.895218273047777,f,Loft,Private room,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,30,82.0,0.5549000345412856
True,True,1011 VJ,52.370335466714394,4.909619576228481,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,150.0,1050.0,150.0,150.0,19,95.0,0.016113373782002467
True,True,1062 BS,52.36095280280107,4.836391137446136,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,150.0,1050.0,150.0,150.0,11,71.0,0.016113373782002467
True,True,1074,52.35009078197103,4.904570681122896,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,140.0,980.0,140.0,140.0,30,97.0,0.06545997026418154
True,True,1013,52.39098306871103,4.877272224155086,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,65.0,455.0,65.0,65.0,2,70.0,0.6772600506105616
True,True,1057JD,52.368567426792595,4.861057669656482,f,Apartment,Entire home/apt,2,1.0,1.0,2.0,175.0,1225.0,175.0,175.0,18,84.0,0.2200467338974625
True,True,1076 LC,52.343775443790854,4.8607578250916275,t,Apartment,Entire home/apt,2,1.0,2.0,2.0,120.0,840.0,120.0,120.0,8,93.0,0.22860665835654956
True,True,1019 EG,52.368754275019725,4.942129632238943,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,97.0,679.0,97.0,97.0,1,100.0,0.41622534966277275
True,True,1106 WT,52.29716624542558,4.993196964469831,t,Townhouse,Private room,2,2.0,1.0,1.0,80.0,560.0,80.0,80.0,2,100.0,0.5549000345412856
True,True,1018,52.36464256535508,4.907450251213693,f,Apartment,Shared room,4,1.0,1.0,2.0,70.0,490.0,70.0,70.0,3,93.0,0.6364733785874696
True,True,1056,52.372003112162936,4.851762674835519,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,770.0,110.0,110.0,28,94.0,0.3101800024027336
True,True,1054 JN,52.360445400799094,4.8643246488534695,t,House,Private room,2,1.0,1.0,2.0,80.0,560.0,80.0,80.0,2,100.0,0.5549000345412856
True,True,1094 XE,52.3631206858984,4.934724512606481,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,89.0,623.0,89.0,89.0,13,100.0,0.48148402489972
True,True,1092,52.355911828850935,4.926901360873571,f,Other,Entire home/apt,2,1.0,2.0,2.0,220.0,1540.0,220.0,220.0,8,100.0,0.5871267821052905
True,True,1095,52.36828639103172,4.96636301810372,f,Boat,Entire home/apt,4,1.0,3.0,3.0,175.0,1225.0,175.0,175.0,17,92.0,0.2200467338974625
True,True,1066 RB,52.347001133198546,4.809133943508254,t,Apartment,Private room,2,1.0,1.0,2.0,65.0,455.0,65.0,65.0,7,94.0,0.6772600506105616
True,True,1012,52.376397681455295,4.893437921255753,f,Apartment,Private room,2,1.5,1.0,1.0,120.0,840.0,120.0,120.0,52,97.0,0.22860665835654956
True,True,1024 ME,52.38779472140838,4.957843841242903,t,House,Entire home/apt,4,1.5,3.0,3.0,139.0,973.0,139.0,139.0,7,97.0,0.07361730466879994
True,True,1091,52.35787518931581,4.907979293445457,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,114.0,798.0,114.0,114.0,9,100.0,0.27755066478425994
True,True,1072 BP,52.35400385294428,4.8892407468895165,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,125.0,875.0,125.0,125.0,11,93.0,0.18781998633345753
True,True,1073,52.3553217611804,4.899075014617397,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,24,97.0,0.39175334644891757
True,True,1095 KZ,52.36943096554587,4.961662337003624,t,Other,Private room,2,1.0,1.0,1.0,69.0,483.0,69.0,69.0,89,97.0,0.644630712992088
True,True,1078 NK,52.34417865527643,4.900193297505876,f,Apartment,Entire home/apt,5,1.0,3.0,3.0,197.0,1379.0,197.0,197.0,13,98.0,0.3995080907990673
True,True,1095 TE,52.36341339634226,4.9442376829803845,t,House,Entire home/apt,3,1.0,2.0,3.0,150.0,1050.0,150.0,150.0,10,96.0,0.016113373782002467
True,True,1064,52.365203615958244,4.830401611118647,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,179.0,$750.00,179.0,179.0,18,96.0,0.2526760715159361
True,True,1015 PG,52.377662868715795,4.884920441792435,t,Townhouse,Entire home/apt,4,1.5,2.0,4.0,215.0,1505.0,215.0,215.0,50,97.0,0.5463401100821985
True,True,1095 KZ,52.368543758542366,4.960397275276284,t,Other,Private room,2,1.0,1.0,1.0,69.0,483.0,69.0,69.0,71,98.0,0.644630712992088
True,True,1094,52.36277855555974,4.937147332567744,f,Apartment,Private room,2,1.5,1.0,1.0,75.0,525.0,75.0,75.0,3,93.0,0.5956867065643776
True,True,1051,52.38282170200162,4.872497533212501,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,97.0,679.0,97.0,97.0,34,97.0,0.41622534966277275
True,True,1055 NW,52.384848767375786,4.849332596669941,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,95.0,665.0,95.0,95.0,31,97.0,0.43254001847200957
True,True,1018ES,52.36078878002944,4.90508705969669,f,Apartment,Entire home/apt,4,1.5,3.0,6.0,500.0,3500.0,500.0,500.0,5,96.0,2.8711804153984426
True,True,1052 JV,52.37464740208222,4.875423517907296,t,Apartment,Entire home/apt,2,1.0,2.0,2.0,200.0,1400.0,200.0,200.0,2,90.0,0.42398009401292247
True,True,1065,52.357591077425134,4.829558441628223,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,116.0,812.0,116.0,116.0,9,96.0,0.26123599597502317
True,True,1057 VT,52.368382843242294,4.853684474918663,t,Condominium,Entire home/apt,2,1.0,1.0,1.0,95.0,665.0,95.0,95.0,14,100.0,0.43254001847200957
True,True,1057,52.36489515586139,4.853085877090312,f,Apartment,Private room,2,1.0,1.0,1.0,91.0,637.0,91.0,91.0,14,97.0,0.46516935609048315
True,True,1019 GA,52.36768190815139,4.94176045647371,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,840.0,120.0,120.0,28,97.0,0.22860665835654956
True,True,1074ts,52.35019818450004,4.903532625417133,f,Apartment,Entire home/apt,3,1.0,1.0,2.0,120.0,840.0,120.0,120.0,31,96.0,0.22860665835654956
True,True,1016 TL,52.37075432251604,4.877099090019003,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,195.0,1365.0,195.0,195.0,17,94.0,0.3831934219898305
True,True,1079,52.34120797902274,4.899067624135934,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,98.0,686.0,98.0,98.0,3,90.0,0.40806801525815434
True,True,1052 NJ,52.370236546922534,4.868940181693408,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,630.0,90.0,90.0,5,100.0,0.47332669049510157
True,True,1063 EE,52.38237025667488,4.832920550861396,t,House,Entire home/apt,4,1.0,3.0,4.0,149.0,1043.0,149.0,149.0,12,87.0,0.007956039377384067
True,True,1021 TT,52.386027272083616,4.920894128439693,t,Condominium,Entire home/apt,4,1.0,1.0,2.0,95.0,665.0,95.0,95.0,28,98.0,0.43254001847200957
True,True,1081,52.3257589619366,4.863610801126357,f,Townhouse,Entire home/apt,4,1.0,3.0,4.0,175.0,1225.0,175.0,175.0,18,99.0,0.2200467338974625
True,True,1016 VW,52.371189607111475,4.8767121776238085,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,150.0,1050.0,150.0,150.0,2,100.0,0.016113373782002467
True,True,1016 BJ,52.37293164614611,4.888334381339666,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,150.0,1050.0,150.0,150.0,1,60.0,0.016113373782002467
True,True,1012,52.37622973838879,4.8955793518838675,f,Apartment,Entire home/apt,3,1.0,1.0,1.0,100.0,700.0,100.0,100.0,5,40.0,0.39175334644891757
True,True,1054,52.35860864444129,4.859375876589331,t,Condominium,Entire home/apt,4,1.0,3.0,3.0,220.0,1540.0,220.0,220.0,4,100.0,0.5871267821052905
True,True,1076 VX,52.34980409275075,4.864015866667869,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,910.0,130.0,130.0,23,97.0,0.14703331431036554
True,True,1013 GM,52.381161181314106,4.890629015953425,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,135.0,945.0,135.0,135.0,4,93.0,0.10624664228727354
True,True,1057,52.37007871422822,4.860087235393917,t,Apartment,Private room,2,1.0,1.0,1.0,99.0,693.0,99.0,99.0,3,93.0,0.399910680853536
True,True,1036,52.406326032943504,4.902494001534183,t,House,Entire home/apt,4,1.0,4.0,4.0,111.0,777.0,111.0,111.0,1,100.0,0.30202266799811517
True,True,1065 KN,52.35722523314153,4.830162632949248,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,90.0,630.0,90.0,90.0,8,98.0,0.47332669049510157
True,True,1097 PR,52.34215416720477,4.924552978340499,f,House,Entire home/apt,4,1.0,3.0,5.0,140.0,980.0,140.0,140.0,23,98.0,0.06545997026418154
True,True,1017,52.36347197086464,4.885631927644817,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,135.0,945.0,135.0,135.0,10,92.0,0.10624664228727354
True,True,1057 SC,52.369083460700324,4.852186259542877,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,79.0,553.0,79.0,79.0,48,99.0,0.563057368945904
True,True,1013 MB,52.38579330553289,4.885373472001018,t,Apartment,Entire home/apt,5,1.5,3.0,4.0,295.0,2065.0,295.0,295.0,13,98.0,1.1989268624516705
True,True,1017 ER,52.36367332404127,4.890853255573871,t,Bed and breakfast,Private room,2,1.0,1.0,2.0,140.0,980.0,140.0,140.0,79,96.0,0.06545997026418154
True,True,1073 BH,52.3578075009045,4.896627482975303,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,277.0,1939.0,277.0,277.0,63,96.0,1.0520948431685393
True,True,1053 KB,52.36309538340919,4.8631713997187385,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,4,95.0,0.5549000345412856
True,True,1063 LW,52.38427985158489,4.818042475216658,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,75.0,525.0,75.0,75.0,4,85.0,0.5956867065643776
True,True,1057 HK,52.36949764400226,4.859321434670663,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,150.0,1050.0,150.0,150.0,23,97.0,0.016113373782002467
True,True,1055 RE,52.3774916149215,4.862780267788219,t,Houseboat,Entire home/apt,4,1.0,1.0,2.0,160.0,1120.0,160.0,160.0,23,95.0,0.09768671782818647
True,True,1056 HV,52.37088121802157,4.860231696086661,t,Townhouse,Entire home/apt,4,2.5,4.0,6.0,220.0,1540.0,220.0,220.0,11,96.0,0.5871267821052905
True,True,1097,52.35308406254188,4.929690825860137,t,Apartment,Entire home/apt,5,1.0,3.0,5.0,115.0,805.0,115.0,115.0,7,89.0,0.2693933303796415
True,True,1095,52.3722415498495,4.967318396607936,f,Apartment,Entire home/apt,1,1.0,0.0,1.0,80.0,560.0,80.0,80.0,6,100.0,0.5549000345412856
True,True,1059 XB,52.35044818251601,4.848192885513358,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,21,98.0,0.39175334644891757
True,True,1012,52.377173910010725,4.892889300640814,t,Condominium,Entire home/apt,2,1.0,0.0,1.0,120.0,840.0,120.0,120.0,3,93.0,0.22860665835654956
True,True,1097 PM,52.34470229170965,4.924071369046554,t,Condominium,Entire home/apt,2,1.0,1.0,1.0,79.0,553.0,79.0,79.0,25,98.0,0.563057368945904
True,True,1069 MG,52.34544867204654,4.789871669094596,t,Guest suite,Entire home/apt,4,1.0,1.0,2.0,119.0,$600.00,119.0,119.0,58,94.0,0.23676399276116794
True,True,1079,52.34297482818437,4.903435229424559,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,75.0,525.0,75.0,75.0,1,100.0,0.5956867065643776
True,True,1078 RP,52.34922963205185,4.908850417750831,t,Apartment,Entire home/apt,4,1.0,3.0,3.0,118.0,826.0,118.0,118.0,11,91.0,0.24492132716578635
True,True,1071 ZL,52.35445856266786,4.870892030070502,t,House,Entire home/apt,4,1.0,3.0,4.0,190.0,1330.0,190.0,190.0,11,98.0,0.3424067499667385
True,True,1064,52.37472369846314,4.826778176407948,f,Apartment,Private room,2,1.0,1.0,1.0,35.0,245.0,35.0,35.0,2,90.0,0.9219800827491136
True,True,1094,52.36472558886767,4.93253554741605,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,693.0,99.0,99.0,18,94.0,0.399910680853536
True,True,1082 XR,52.33075611238491,4.874137840740664,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,2,90.0,0.39175334644891757
True,True,1098 NG,52.35344940400813,4.941459359099698,t,Apartment,Private room,2,1.0,1.0,1.0,45.0,315.0,45.0,45.0,1,80.0,0.8404067387029296
True,True,1078,52.34668638208954,4.898475602952203,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,119.0,833.0,119.0,119.0,8,100.0,0.23676399276116794
True,True,1074 CP,52.3576372736938,4.903903264406979,t,Apartment,Entire home/apt,4,1.0,3.0,5.0,300.0,2100.0,300.0,300.0,10,94.0,1.2397135344747625
True,True,1093 HT,52.36170668704315,4.926637529912403,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,4,95.0,0.39175334644891757
True,True,1055 TL,52.379835123288316,4.857629440217386,t,House,Entire home/apt,4,1.5,2.0,4.0,175.0,1225.0,175.0,175.0,27,96.0,0.2200467338974625
True,True,1074 BK,52.35837537535716,4.901523383006129,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,225.0,1575.0,225.0,225.0,224,96.0,0.6279134541283825
True,True,1093,52.36502747677564,4.926184851779669,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,121.0,847.0,121.0,121.0,14,94.0,0.22044932395193115
True,True,1107,52.29313620757715,4.992557255383881,f,House,Private room,2,1.0,1.0,1.0,55.0,385.0,55.0,55.0,25,97.0,0.7588333946567456
True,True,1073 BH,52.35677797545493,4.899509161083972,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,120.0,840.0,120.0,120.0,3,67.0,0.22860665835654956
True,True,1052,52.37929922451235,4.874150105623506,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,118.0,$709.00,118.0,118.0,22,99.0,0.24492132716578635
True,True,1072 CV,52.353365759630115,4.887335552476976,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,180.0,1260.0,180.0,180.0,39,99.0,0.2608334059205545
True,True,1095KZ,52.370031585922135,4.961733946767357,f,Other,Private room,2,1.0,1.0,1.0,69.0,483.0,69.0,69.0,64,98.0,0.644630712992088
True,True,1013 GM,52.383294227048474,4.886656914282747,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,140.0,980.0,140.0,140.0,10,96.0,0.06545997026418154
True,True,1031 XL,52.39108582936725,4.908351293688055,t,House,Entire home/apt,2,0.5,1.0,1.0,70.0,490.0,70.0,70.0,1,100.0,0.6364733785874696
True,True,1013,52.390216363799674,4.880640076367044,f,Apartment,Private room,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,31,96.0,0.6364733785874696
True,True,1057 CE,52.369789314691296,4.853506202187837,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,150.0,1050.0,150.0,150.0,6,96.0,0.016113373782002467
True,True,1056 HR,52.376051351307744,4.86056372467379,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,700.0,100.0,100.0,7,97.0,0.39175334644891757
True,True,1069 PD,52.35227659843567,4.7823761200350985,t,House,Private room,2,1.0,1.0,1.0,50.0,350.0,50.0,50.0,14,91.0,0.7996200666798375
True,True,1097 WV,52.3425726143002,4.94686568220213,t,Townhouse,Entire home/apt,3,1.0,2.0,3.0,99.0,693.0,99.0,99.0,1,100.0,0.399910680853536
True,True,1072 LL,52.357169650308755,4.889611649878244,t,Apartment,Private room,3,1.0,1.0,2.0,70.0,490.0,70.0,70.0,5,84.0,0.6364733785874696
True,True,1078,52.348906794856504,4.905737083404542,t,Boat,Entire home/apt,2,0.5,0.0,1.0,50.0,350.0,50.0,50.0,35,94.0,0.7996200666798375
True,True,1056 KV,52.3719118549504,4.865579696896448,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,132.0,924.0,132.0,132.0,35,89.0,0.13071864550112874
True,True,1017WB,52.360845827623606,4.898450032276905,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,693.0,99.0,99.0,12,98.0,0.399910680853536
True,True,1074 JH,52.35831111578876,4.904051990107803,t,Boat,Entire home/apt,4,1.0,2.0,2.0,199.0,1393.0,199.0,199.0,37,97.0,0.4158227596083041
True,True,1074,52.35559001934782,4.9036778745839085,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,125.0,875.0,125.0,125.0,22,92.0,0.18781998633345753
True,True,1074,52.3571723088465,4.903821243194465,f,Apartment,Entire home/apt,3,1.0,1.0,2.0,110.0,770.0,110.0,110.0,8,97.0,0.3101800024027336
True,True,1065 DB,52.35324007305273,4.833866270218083,t,House,Private room,2,1.0,1.0,2.0,75.0,525.0,75.0,75.0,121,99.0,0.5956867065643776
True,True,1057,52.368422702494755,4.852809241986838,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,665.0,95.0,95.0,9,98.0,0.43254001847200957
True,True,1076 KJ,52.344577952154104,4.8645819556452405,t,Apartment,Entire home/apt,3,1.0,2.0,3.0,110.0,770.0,110.0,110.0,13,92.0,0.3101800024027336
True,True,1092 BG,52.35763739350833,4.918916994412387,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,140.0,980.0,140.0,140.0,50,98.0,0.06545997026418154
True,True,1098,52.35443128253298,4.929516189955519,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,33,98.0,0.5549000345412856
True,True,1057,52.36910030705629,4.861941611727046,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,195.0,1365.0,195.0,195.0,10,94.0,0.3831934219898305
True,True,1056 HL,52.37607377824374,4.8587369563093805,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,630.0,90.0,90.0,13,95.0,0.47332669049510157
True,True,1097,52.35212705306543,4.926818678702269,f,Apartment,Private room,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,7,86.0,0.6364733785874696
True,True,1011RZ,52.36799185643694,4.907143553026819,f,Loft,Entire home/apt,4,1.0,1.0,2.0,220.0,1540.0,220.0,220.0,19,96.0,0.5871267821052905
True,True,1094,52.35863017536702,4.94107548843255,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,199.0,1393.0,199.0,199.0,38,96.0,0.4158227596083041
True,True,1052 LV,52.37291361035367,4.872116288535014,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,108.0,756.0,108.0,108.0,16,100.0,0.32649467121197034
True,True,1011,52.37002987249701,4.902234893672425,f,Apartment,Private room,2,1.0,1.0,1.0,135.0,945.0,135.0,135.0,3,100.0,0.10624664228727354
True,True,1016 SM,52.37144278821844,4.881079074798567,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,190.0,1330.0,190.0,190.0,4,95.0,0.3424067499667385
True,True,1055,52.37741816411132,4.861087348214399,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,112.0,784.0,112.0,112.0,21,88.0,0.29386533359349676
True,True,1091 XZ,52.352928202536575,4.914361565616145,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,125.0,875.0,125.0,125.0,21,95.0,0.18781998633345753
True,True,1053 RB,52.364202144140386,4.862750199162499,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,89.0,623.0,89.0,89.0,4,100.0,0.48148402489972
True,True,1075 GM,52.35107930110622,4.858751641750163,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,200.0,1400.0,200.0,200.0,1,100.0,0.42398009401292247
True,True,1059 AE,52.34725138153754,4.848374950686288,f,Apartment,Private room,1,1.0,1.0,1.0,28.0,196.0,28.0,28.0,1,80.0,0.9790814235814425
True,True,1022 AN,52.3912028844809,4.9233238634016425,t,House,Entire home/apt,4,1.0,3.0,5.0,140.0,980.0,140.0,140.0,12,98.0,0.06545997026418154
True,True,1054 DR,52.36094028831617,4.870095749085103,t,House,Entire home/apt,3,1.5,1.0,2.0,90.0,630.0,90.0,90.0,1,100.0,0.47332669049510157
True,True,1054ER,52.36203240158024,4.870562303058058,f,Apartment,Entire home/apt,4,1.0,3.0,3.0,146.0,1022.0,146.0,146.0,22,89.0,0.016515963836471134
True,True,1054 XT,52.36294855265493,4.866761365571172,t,Apartment,Entire home/apt,4,1.5,4.0,4.0,150.0,1050.0,150.0,150.0,1,80.0,0.016113373782002467
True,True,1095 MA,52.374640373167715,4.968406822007818,t,Townhouse,Entire home/apt,4,1.0,2.0,4.0,135.0,945.0,135.0,135.0,14,98.0,0.10624664228727354
True,True,1015 AK,52.37824147612006,4.890821520122918,f,Loft,Entire home/apt,2,1.0,1.0,1.0,170.0,1190.0,170.0,170.0,20,99.0,0.1792600618743705
True,True,1076,52.344635228954886,4.858455495465062,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,100.0,700.0,100.0,100.0,7,97.0,0.39175334644891757
True,True,1015 NC,52.38268214853111,4.884926063707534,t,Apartment,Entire home/apt,4,2.0,4.0,6.0,225.0,1575.0,225.0,225.0,14,98.0,0.6279134541283825
True,True,1012,52.37368898495996,4.890146497728964,f,Apartment,Private room,2,1.0,1.0,1.0,130.0,910.0,130.0,130.0,21,77.0,0.14703331431036554
True,True,1081 KC,52.33673064120193,4.850486311144689,t,Boat,Entire home/apt,5,1.0,3.0,4.0,210.0,1470.0,210.0,210.0,18,71.0,0.5055534380591065
True,True,1055,52.377688656861324,4.857430735572238,t,Townhouse,Private room,2,1.0,1.0,1.0,54.0,378.0,54.0,54.0,129,87.0,0.766990729061364
True,True,1034,52.407892456648206,4.914467191278059,f,Apartment,Entire home/apt,5,1.0,3.0,6.0,115.0,805.0,115.0,115.0,2,100.0,0.2693933303796415
True,True,1104 EA,52.31943127407978,4.97826136140649,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,74.0,518.0,74.0,74.0,22,98.0,0.603844040968996
True,True,1072 SG,52.35042750083623,4.894965052176988,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,910.0,130.0,130.0,10,100.0,0.14703331431036554
True,True,1012AW,52.376228980308326,4.899227460306165,f,Apartment,Entire home/apt,3,1.0,1.0,1.0,135.0,945.0,135.0,135.0,6,84.0,0.10624664228727354
True,True,1051 EH,52.384252664096095,4.8728385299761605,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,693.0,99.0,99.0,19,87.0,0.399910680853536
True,True,1094 EZ,52.35979646071536,4.934704015551695,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,149.0,1043.0,149.0,149.0,20,95.0,0.007956039377384067
True,True,1012,52.372012613985746,4.8890884176887415,f,Bed and breakfast,Private room,2,1.0,1.0,1.0,130.0,910.0,130.0,130.0,9,82.0,0.14703331431036554
True,True,1074 VM,52.352700335904856,4.904823730612152,t,Apartment,Private room,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,21,97.0,0.5549000345412856
True,True,1073 CE,52.356033804472176,4.895493325864582,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,60.0,420.0,60.0,60.0,6,80.0,0.7180467226336535
True,True,1066 AR,52.34942158326975,4.832949980689888,f,Townhouse,Entire home/apt,4,1.5,2.0,3.0,105.0,735.0,105.0,105.0,11,91.0,0.3509666744258256
True,True,1059 TS,52.346673106781644,4.8473940900823935,t,Apartment,Private room,2,1.0,1.0,1.0,68.0,476.0,68.0,68.0,3,100.0,0.6527880473967064
True,True,1013 DX,52.391933563136405,4.8759960142981935,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,95.0,665.0,95.0,95.0,24,96.0,0.43254001847200957
True,True,1098,52.35707011310131,4.942726144904898,f,Apartment,Entire home/apt,4,2.5,4.0,4.0,87.0,609.0,87.0,87.0,18,93.0,0.4977986937089568
True,True,1056 AC,52.37391144635242,4.844373819021686,t,Apartment,Private room,2,1.0,1.0,1.0,55.0,385.0,55.0,55.0,2,100.0,0.7588333946567456
True,True,1056 CZ,52.37399045556934,4.848114546244127,t,Apartment,Private room,1,1.0,1.0,1.0,100.0,700.0,100.0,100.0,8,88.0,0.39175334644891757
True,True,1058 NP,52.35228328018856,4.8477082749832805,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,89.0,623.0,89.0,89.0,15,99.0,0.48148402489972
True,True,1091 SZ,52.35370595806859,4.9124051540623865,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,560.0,80.0,80.0,6,93.0,0.5549000345412856
True,True,1073 CG,52.35498438057658,4.897324610534907,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,140.0,980.0,140.0,140.0,18,86.0,0.06545997026418154
True,True,1013,52.389777435401754,4.882316129012509,f,Apartment,Entire home/apt,3,1.5,2.0,2.0,110.0,770.0,110.0,110.0,6,93.0,0.3101800024027336
True,True,1083 AL,52.32330586785651,4.884386011963792,t,Apartment,Private room,2,1.0,1.0,1.0,70.0,490.0,70.0,70.0,5,84.0,0.6364733785874696
True,True,1017 GW,52.36441175991909,4.8898176273957406,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,180.0,1260.0,180.0,180.0,5,96.0,0.2608334059205545
